Frame 1 
342	+	480
1800	+	2757
2775	+	4794
4884	+	5064
5250	+	5415
5850	+	5979
6450	+	6606
6606	+	6738
7287	+	8544
8544	+	9180
11229	+	12036
12399	+	12528
13407	+	13551
13569	+	13701
13701	+	13971
13971	+	14409
14586	+	14730
15273	+	15429
16602	+	16776
17346	+	19239
19242	+	22344
22629	+	22803
22806	+	23139
23292	+	23424
23535	+	24465
25200	+	25347
26442	+	27342
27342	+	28446
29322	+	29451
30732	+	30864
31143	+	31344
31770	+	31911
32907	+	33042
33432	+	33729
33729	+	33969
35559	+	35718
35988	+	36123
36303	+	36483
39111	+	39900
40461	+	40593
40632	+	40767
41724	+	43425
43896	+	44106
45318	+	45540
45873	+	46032
46368	+	46551
47709	+	47874
47874	+	48012
48012	+	48147
49827	+	51516
53982	+	54144
55581	+	56736
56892	+	57126
57363	+	57504
57846	+	58056
59148	+	59280
59724	+	61002
61164	+	61380
61623	+	61767
61875	+	62022
63366	+	63495
63594	+	63723
64572	+	64938
65655	+	65790
65790	+	65994
66006	+	66288
67023	+	67176
67191	+	67455
67917	+	68121
68484	+	68631
69696	+	69867
71811	+	71940
72045	+	72303
72495	+	73431
73677	+	77682
77817	+	77958
78327	+	78486
79122	+	79260
79260	+	79398
79728	+	79998
81024	+	82593
83058	+	83229
83583	+	83724
83796	+	83994
84051	+	84405
85140	+	85278
85932	+	86613
86772	+	87642
88191	+	90951
91752	+	91884
91884	+	94545
95355	+	95499
96924	+	97095
97170	+	97305
97878	+	98022
98544	+	98742
98790	+	98919
99339	+	99519
99519	+	99651
102990	+	103128
103581	+	103785
103785	+	103917
104301	+	105447
106035	+	106185
106269	+	106401
106647	+	109203
109644	+	110352
110898	+	111786
111786	+	112722
114324	+	114795
114795	+	116871
116871	+	117549
117549	+	118032
118332	+	118794
121146	+	121299
121350	+	121512
123567	+	124314
124413	+	125847
126264	+	126615
126990	+	127125
127272	+	128709
129126	+	129291
129666	+	129828
130272	+	131124
131124	+	131379
132426	+	132564
133125	+	133284
133563	+	134169
136092	+	137265
138084	+	139404
139938	+	140154
140616	+	140763
141333	+	142053
142053	+	142551
143304	+	143952
144966	+	146664
146664	+	148233
149280	+	149472
