Frame 1 
1800	+	2757
2775	+	4794
4884	+	5064
7287	+	8544
8544	+	9180
11229	+	12036
13701	+	13971
13971	+	14409
17346	+	19239
19242	+	22344
22806	+	23139
23535	+	24465
26442	+	27342
27342	+	28446
31143	+	31344
33432	+	33729
33729	+	33969
36303	+	36483
39111	+	39900
41724	+	43425
43896	+	44106
45318	+	45540
46368	+	46551
49827	+	51516
55581	+	56736
56892	+	57126
57846	+	58056
59724	+	61002
61164	+	61380
64572	+	64938
65790	+	65994
66006	+	66288
67191	+	67455
67917	+	68121
72045	+	72303
72495	+	73431
73677	+	77682
79728	+	79998
81024	+	82593
83796	+	83994
84051	+	84405
85932	+	86613
86772	+	87642
88191	+	90951
91884	+	94545
98544	+	98742
99339	+	99519
103581	+	103785
104301	+	105447
106647	+	109203
109644	+	110352
110898	+	111786
111786	+	112722
114324	+	114795
114795	+	116871
116871	+	117549
117549	+	118032
118332	+	118794
123567	+	124314
124413	+	125847
126264	+	126615
127272	+	128709
130272	+	131124
131124	+	131379
133563	+	134169
136092	+	137265
138084	+	139404
139938	+	140154
141333	+	142053
142053	+	142551
143304	+	143952
144966	+	146664
146664	+	148233
149280	+	149472
150501	+	150708
151260	+	152718
153069	+	153936
154980	+	155433
156210	+	156573
158004	+	158244
158247	+	158601
160854	+	162432
163563	+	165384
165474	+	165669
167151	+	167610
167745	+	168030
168357	+	169812
169902	+	170094
170313	+	170538
172854	+	173061
175440	+	175623
180534	+	180792
180951	+	181137
182841	+	183186
183186	+	184050
186081	+	187260
187908	+	188109
189270	+	189453
191136	+	191775
191775	+	192099
192729	+	192969
193212	+	193656
193893	+	194082
194841	+	195489
196434	+	196992
198501	+	199149
200448	+	200649
201024	+	201672
203127	+	203496
203496	+	204498
204501	+	204882
205662	+	206592
208452	+	210387
210387	+	211341
211440	+	213546
214086	+	214401
214770	+	215526
215997	+	216765
218466	+	219507
225975	+	226158
226938	+	227205
227253	+	227469
231996	+	233031
233031	+	235455
235977	+	236241
239145	+	239814
239817	+	240192
240576	+	240765
242208	+	244566
244644	+	244893
244893	+	245103
245103	+	245370
247434	+	247614
252480	+	253992
255573	+	257118
257670	+	257904
259170	+	264591
265587	+	266040
267960	+	269244
271278	+	271458
271788	+	273315
273729	+	274650
275373	+	275556
275556	+	275775
276477	+	276675
277212	+	277455
278310	+	278523
278880	+	279204
279462	+	279795
279795	+	280671
283383	+	285780
286860	+	288744
291321	+	293442
293925	+	294780
295578	+	295959
297348	+	297537
297870	+	298110
298110	+	298422
298422	+	298650
298650	+	299055
299103	+	299403
306078	+	306651
307917	+	309006
309006	+	310377
312888	+	313092
319173	+	320058
321021	+	321639
323139	+	323319
326781	+	326994
328707	+	328914
332337	+	332556
332679	+	332874
333888	+	334095
334518	+	334713
335988	+	336237
336426	+	337086
337587	+	337806
337806	+	338040
341442	+	341847
342033	+	342354
343272	+	343458
343851	+	344160
344976	+	345162
347208	+	348255
348861	+	349134
349209	+	349674
349674	+	350130
350403	+	351822
354567	+	354774
355104	+	355854
356448	+	356646
357876	+	358164
358239	+	358455
358650	+	358974
359208	+	359550
360693	+	360900
361080	+	361347
368640	+	368880
368916	+	369105
369201	+	369453
369498	+	369735
370224	+	370440
371031	+	371433
371550	+	371730
371730	+	371967
372654	+	372969
375018	+	376041
376926	+	377184
377493	+	377715
379617	+	379869
380499	+	380721
383562	+	383757
386205	+	386394
387360	+	387588
388746	+	388935
389433	+	389631
390345	+	390543
391050	+	391359
392025	+	392244
395997	+	396990
397791	+	398001
398550	+	398748
400362	+	400581
400974	+	401184
401922	+	402102
402723	+	402939
404133	+	404373
406410	+	406635
406800	+	407007
410646	+	411177
411177	+	411609
411609	+	412218
412359	+	412662
412662	+	412959
415551	+	415800
416085	+	416331
416409	+	416658
416967	+	417330
417519	+	417723
418173	+	418626
418989	+	419418
421068	+	421314
421464	+	421692
427974	+	428166
428259	+	428472
429147	+	429375
429564	+	430113
430113	+	430425
431280	+	431505
440961	+	441201
442854	+	443034
444168	+	444402
445275	+	445470
446016	+	446340
447783	+	448722
449640	+	450216
451170	+	451353
456048	+	456261
460113	+	460491
460944	+	461124
462573	+	464619
464799	+	465024
466539	+	466836
466896	+	467160
467160	+	467361
467499	+	467703
467703	+	468012
469110	+	469302
469665	+	469920
472860	+	473109
473403	+	473865
473874	+	474192
474192	+	474471
475356	+	475572
478989	+	479574
480642	+	481329
481707	+	482022
483138	+	483678
485235	+	485709
485709	+	486297
487821	+	488028
494595	+	494781
497130	+	497340
497544	+	497739
498693	+	498900
499308	+	499539
499596	+	499818
502341	+	502731
505944	+	506157
506202	+	506409
508386	+	508707
508842	+	509034
509460	+	509817
510048	+	510318
510318	+	510636
512922	+	513117
513117	+	513594
513594	+	513909
514101	+	514305
514482	+	514701
514734	+	515007
520476	+	520740
520740	+	521313
521874	+	522402
523773	+	523953
524292	+	524601
525000	+	525318
525318	+	525555
525555	+	525864
526131	+	526341
526437	+	526632
526851	+	527040
533028	+	533232
536499	+	536706
539790	+	539982
540960	+	541155
549132	+	549378
550014	+	550230
550785	+	551046
551934	+	552201
554412	+	554619
554685	+	555099
555132	+	555351
555648	+	556449
557886	+	558066
559575	+	559818
560496	+	560772
561129	+	561564
561564	+	561858
561858	+	562341
562476	+	562770
562839	+	563109
563109	+	563334
567273	+	567474
567966	+	568236
574806	+	575001
575499	+	575724
575937	+	576117
576396	+	576792
576792	+	577044
577905	+	578166
578817	+	579024
579192	+	579378
579735	+	579954
Frame 2 
676	+	1825
3067	+	3307
6202	+	6412
8203	+	8419
9910	+	11248
12061	+	12721
14395	+	14716
14740	+	14941
14941	+	15169
15268	+	15472
15772	+	15976
15976	+	16159
22090	+	22294
23974	+	24193
25990	+	26470
28597	+	29545
29545	+	30121
30535	+	31150
31684	+	31990
32137	+	32341
32359	+	32650
33046	+	33511
33742	+	33937
34045	+	34243
34621	+	34864
34984	+	35242
35242	+	35548
35944	+	36151
36361	+	36589
36952	+	38974
42895	+	43090
46285	+	46480
46480	+	46786
46906	+	47425
49342	+	49639
51505	+	52378
53125	+	54652
57730	+	57910
61393	+	63055
63598	+	63787
65284	+	65470
65470	+	65758
71596	+	71836
73435	+	73645
80326	+	80554
84520	+	85552
85552	+	85996
86149	+	86458
86836	+	87055
87055	+	87235
87304	+	87754
87901	+	88204
94528	+	96952
98893	+	99316
99376	+	102454
105439	+	106657
106657	+	106846
109237	+	109672
112702	+	113863
114628	+	114826
114826	+	115036
115549	+	115735
116212	+	116458
118012	+	118339
118765	+	120184
120184	+	121384
121501	+	123520
128665	+	129352
134482	+	134731
135298	+	136117
137245	+	138088
138853	+	139075
139390	+	140023
142174	+	142372
143563	+	143752
143899	+	144955
152755	+	153073
153235	+	153421
155440	+	156220
156559	+	158017
158743	+	158941
160474	+	160732
161650	+	161833
