Frame 1 
1800	+	2757
2775	+	4794
4884	+	5064
5250	+	5415
6450	+	6606
7287	+	8544
8544	+	9180
11229	+	12036
13701	+	13971
13971	+	14409
15273	+	15429
16602	+	16776
17346	+	19239
19242	+	22344
22629	+	22803
22806	+	23139
23535	+	24465
26442	+	27342
27342	+	28446
31143	+	31344
33432	+	33729
33729	+	33969
35559	+	35718
36303	+	36483
39111	+	39900
41724	+	43425
43896	+	44106
45318	+	45540
45873	+	46032
46368	+	46551
47709	+	47874
49827	+	51516
53982	+	54144
55581	+	56736
56892	+	57126
57846	+	58056
59724	+	61002
61164	+	61380
64572	+	64938
65790	+	65994
66006	+	66288
67023	+	67176
67191	+	67455
67917	+	68121
69696	+	69867
72045	+	72303
72495	+	73431
73677	+	77682
78327	+	78486
79728	+	79998
81024	+	82593
83058	+	83229
83796	+	83994
84051	+	84405
85932	+	86613
86772	+	87642
88191	+	90951
91884	+	94545
96924	+	97095
98544	+	98742
99339	+	99519
103581	+	103785
104301	+	105447
106035	+	106185
106647	+	109203
109644	+	110352
110898	+	111786
111786	+	112722
114324	+	114795
114795	+	116871
116871	+	117549
117549	+	118032
118332	+	118794
121146	+	121299
121350	+	121512
123567	+	124314
124413	+	125847
126264	+	126615
127272	+	128709
129126	+	129291
129666	+	129828
130272	+	131124
131124	+	131379
133125	+	133284
133563	+	134169
136092	+	137265
138084	+	139404
139938	+	140154
141333	+	142053
142053	+	142551
143304	+	143952
144966	+	146664
146664	+	148233
149280	+	149472
150501	+	150708
150993	+	151170
151260	+	152718
153069	+	153936
154980	+	155433
156210	+	156573
158004	+	158244
158247	+	158601
160854	+	162432
163563	+	165384
165474	+	165669
167151	+	167610
167745	+	168030
168042	+	168198
168357	+	169812
169902	+	170094
170313	+	170538
170658	+	170826
171240	+	171408
172362	+	172515
172854	+	173061
175440	+	175623
178224	+	178380
179325	+	179487
180534	+	180792
180951	+	181137
181581	+	181755
182841	+	183186
183186	+	184050
186081	+	187260
187746	+	187908
187908	+	188109
188745	+	188895
189270	+	189453
191136	+	191775
191775	+	192099
192330	+	192489
192729	+	192969
193212	+	193656
193893	+	194082
194841	+	195489
196434	+	196992
198501	+	199149
200448	+	200649
201024	+	201672
202713	+	202875
203127	+	203496
203496	+	204498
204501	+	204882
205662	+	206592
207252	+	207408
207453	+	207618
208452	+	210387
210387	+	211341
211440	+	213546
213627	+	213792
214086	+	214401
214401	+	214575
214770	+	215526
215997	+	216765
218466	+	219507
225975	+	226158
226551	+	226728
226938	+	227205
227253	+	227469
228813	+	228984
229155	+	229332
229503	+	229671
229671	+	229836
231996	+	233031
233031	+	235455
235977	+	236241
239145	+	239814
239817	+	240192
240576	+	240765
242208	+	244566
244644	+	244893
244893	+	245103
245103	+	245370
245379	+	245532
247434	+	247614
252480	+	253992
255573	+	257118
257280	+	257433
257670	+	257904
259170	+	264591
264714	+	264879
265404	+	265572
265587	+	266040
267960	+	269244
270360	+	270510
271278	+	271458
271788	+	273315
273558	+	273717
273729	+	274650
275202	+	275373
275373	+	275556
275556	+	275775
276477	+	276675
277212	+	277455
278310	+	278523
278880	+	279204
279462	+	279795
279795	+	280671
281121	+	281289
283383	+	285780
286548	+	286710
286860	+	288744
289026	+	289197
290139	+	290295
291321	+	293442
293925	+	294780
295578	+	295959
296136	+	296304
296304	+	296472
297348	+	297537
297870	+	298110
298110	+	298422
298422	+	298650
298650	+	299055
299103	+	299403
306078	+	306651
307695	+	307860
307917	+	309006
309006	+	310377
312888	+	313092
319173	+	320058
321021	+	321639
323139	+	323319
323388	+	323550
326781	+	326994
327126	+	327279
327279	+	327456
328101	+	328266
328707	+	328914
332337	+	332556
332679	+	332874
333888	+	334095
334518	+	334713
335988	+	336237
336426	+	337086
337086	+	337257
337266	+	337416
337587	+	337806
337806	+	338040
339642	+	339792
340476	+	340641
341220	+	341391
341442	+	341847
342033	+	342354
343272	+	343458
343569	+	343728
343851	+	344160
344976	+	345162
346551	+	346713
347208	+	348255
348861	+	349134
349209	+	349674
349674	+	350130
350403	+	351822
352179	+	352329
354567	+	354774
355104	+	355854
356448	+	356646
357876	+	358164
358239	+	358455
358650	+	358974
359208	+	359550
359787	+	359946
360693	+	360900
361080	+	361347
363792	+	363948
367446	+	367605
368640	+	368880
368916	+	369105
369201	+	369453
369498	+	369735
370224	+	370440
371031	+	371433
371550	+	371730
371730	+	371967
372351	+	372516
372654	+	372969
374199	+	374355
374853	+	375018
375018	+	376041
376221	+	376392
376392	+	376569
376926	+	377184
377493	+	377715
377817	+	377979
379617	+	379869
380499	+	380721
381375	+	381531
383562	+	383757
384420	+	384576
386205	+	386394
386559	+	386715
386850	+	387015
387360	+	387588
387588	+	387744
387744	+	387906
388746	+	388935
389433	+	389631
390345	+	390543
391050	+	391359
392025	+	392244
395997	+	396990
397791	+	398001
398550	+	398748
399894	+	400062
400362	+	400581
400581	+	400740
400974	+	401184
401382	+	401556
401922	+	402102
402723	+	402939
403449	+	403623
404133	+	404373
406410	+	406635
406800	+	407007
410646	+	411177
411177	+	411609
411609	+	412218
412359	+	412662
412662	+	412959
415395	+	415551
415551	+	415800
416085	+	416331
416409	+	416658
416967	+	417330
417519	+	417723
417723	+	417885
417885	+	418056
418173	+	418626
418989	+	419418
421068	+	421314
421464	+	421692
426459	+	426618
427974	+	428166
428259	+	428472
428835	+	428985
429147	+	429375
429564	+	430113
430113	+	430425
431280	+	431505
432063	+	432231
434406	+	434577
440961	+	441201
442179	+	442338
442854	+	443034
443391	+	443547
444168	+	444402
445275	+	445470
445632	+	445800
446016	+	446340
446583	+	446748
447783	+	448722
449640	+	450216
451170	+	451353
456048	+	456261
459456	+	459612
460113	+	460491
460944	+	461124
461436	+	461604
462573	+	464619
464646	+	464799
464799	+	465024
465024	+	465201
465303	+	465477
466539	+	466836
466896	+	467160
467160	+	467361
467499	+	467703
467703	+	468012
468402	+	468558
469110	+	469302
469665	+	469920
469920	+	470088
472860	+	473109
473403	+	473865
473874	+	474192
474192	+	474471
475356	+	475572
478989	+	479574
480213	+	480369
480642	+	481329
481707	+	482022
483138	+	483678
483747	+	483897
484656	+	484833
484947	+	485106
485235	+	485709
485709	+	486297
486792	+	486957
487209	+	487368
487821	+	488028
488802	+	488979
489255	+	489405
493401	+	493569
493668	+	493824
494046	+	494202
494202	+	494373
494595	+	494781
494847	+	495015
497130	+	497340
497544	+	497739
498693	+	498900
499158	+	499308
499308	+	499539
499596	+	499818
500445	+	500595
502341	+	502731
504807	+	504960
505944	+	506157
506202	+	506409
508386	+	508707
508842	+	509034
509460	+	509817
510048	+	510318
510318	+	510636
510783	+	510942
512049	+	512226
512922	+	513117
513117	+	513594
513594	+	513909
513909	+	514068
514101	+	514305
514482	+	514701
514734	+	515007
515505	+	515670
519864	+	520020
520041	+	520191
520317	+	520476
