Frame 1 
12	+	90
99	+	198
219	+	336
342	+	480
480	+	537
537	+	615
756	+	825
927	+	984
1170	+	1233
1233	+	1293
1434	+	1485
1485	+	1581
1686	+	1758
1800	+	2757
2775	+	4794
4884	+	5064
5064	+	5139
5181	+	5250
5250	+	5415
5478	+	5565
5673	+	5742
5790	+	5850
5850	+	5979
6003	+	6069
6069	+	6126
6240	+	6342
6387	+	6450
6450	+	6606
6606	+	6738
6738	+	6792
6792	+	6915
6915	+	6993
7059	+	7125
7125	+	7209
7287	+	8544
8544	+	9180
9207	+	9276
9276	+	9366
9645	+	9702
9714	+	9795
10035	+	10095
10122	+	10182
10197	+	10302
10362	+	10413
10413	+	10494
10671	+	10749
10812	+	10869
11019	+	11082
11082	+	11178
11229	+	12036
12159	+	12234
12339	+	12390
12399	+	12528
12552	+	12603
12636	+	12705
12765	+	12831
13014	+	13134
13212	+	13287
13308	+	13389
13407	+	13551
13569	+	13701
13701	+	13971
13971	+	14409
14409	+	14460
14460	+	14586
14586	+	14730
14730	+	14811
14820	+	14877
14931	+	14988
15045	+	15138
15195	+	15246
15273	+	15429
15462	+	15522
15702	+	15777
15846	+	15897
15921	+	15972
16152	+	16206
16245	+	16338
16416	+	16509
16602	+	16776
16776	+	16881
16881	+	16935
16935	+	17019
17019	+	17082
17082	+	17136
17238	+	17301
17346	+	19239
19242	+	22344
22362	+	22422
22455	+	22578
22578	+	22629
22629	+	22803
22806	+	23139
23187	+	23259
23292	+	23424
23469	+	23526
23535	+	24465
24465	+	24522
24555	+	24630
24702	+	24810
24810	+	24900
24900	+	24981
25098	+	25170
25200	+	25347
25500	+	25581
25644	+	25716
25743	+	25797
25797	+	25851
25866	+	25932
25998	+	26070
26139	+	26214
26235	+	26346
26346	+	26442
26442	+	27342
27342	+	28446
28446	+	28500
28500	+	28566
28590	+	28659
28659	+	28776
28968	+	29028
29217	+	29316
29322	+	29451
29685	+	29757
29838	+	29928
29928	+	29994
29994	+	30057
30153	+	30222
30267	+	30342
30342	+	30393
30393	+	30459
30459	+	30531
30588	+	30648
30648	+	30732
30732	+	30864
30876	+	30951
30987	+	31053
31143	+	31344
31344	+	31413
31434	+	31503
31503	+	31599
31599	+	31677
31719	+	31770
31770	+	31911
31911	+	32034
32034	+	32130
32130	+	32181
32214	+	32298
32352	+	32409
32409	+	32469
32469	+	32559
32559	+	32646
32667	+	32727
32727	+	32784
32799	+	32859
32907	+	33042
33201	+	33279
33432	+	33729
33729	+	33969
34008	+	34071
34074	+	34125
34209	+	34266
34359	+	34446
34446	+	34527
34605	+	34695
34833	+	34923
35259	+	35352
35352	+	35436
35559	+	35718
35748	+	35805
35805	+	35913
35988	+	36123
36123	+	36225
36303	+	36483
36555	+	36612
36612	+	36738
36852	+	36933
36990	+	37071
37140	+	37203
37284	+	37350
37704	+	37767
37785	+	37854
37902	+	37992
38223	+	38274
38322	+	38379
38517	+	38592
38607	+	38670
38745	+	38838
38880	+	38949
39111	+	39900
40008	+	40068
40083	+	40137
