Frame 1 
129	+	1104
1995	+	2562
2694	+	2997
3135	+	3900
3900	+	4680
4866	+	5232
5319	+	5541
6027	+	6372
6372	+	6642
7161	+	7425
7662	+	8142
8301	+	8601
8739	+	9249
9249	+	9828
10590	+	11007
11157	+	11451
11451	+	14175
15957	+	16923
17202	+	17481
17481	+	18582
19128	+	19404
19404	+	19641
19938	+	20469
21003	+	21204
21309	+	21534
21654	+	21924
22122	+	22437
22560	+	22863
22959	+	23604
23604	+	24027
24078	+	24978
24978	+	25524
25524	+	26181
26181	+	26670
26772	+	27165
27165	+	28155
28155	+	28542
28542	+	29487
30000	+	30324
30357	+	32142
32262	+	32496
32883	+	33543
33555	+	34326
34509	+	34980
35103	+	35313
35814	+	37218
37218	+	38067
38247	+	38499
38523	+	38916
39321	+	39960
39999	+	40203
40797	+	41163
41163	+	41583
41925	+	42315
42960	+	43971
44310	+	44727
45315	+	45765
45765	+	46056
46542	+	46743
46776	+	47118
47895	+	48105
48177	+	48699
48699	+	48939
49494	+	49734
50079	+	50841
51309	+	51618
51840	+	52074
53220	+	53454
53763	+	54555
54555	+	55254
55965	+	56328
56328	+	56787
56787	+	57819
57819	+	58623
58623	+	58923
59136	+	59397
59403	+	59646
59808	+	60036
60036	+	60255
60396	+	60732
61014	+	61227
61554	+	63150
63207	+	63534
64335	+	64575
65118	+	65352
65358	+	65619
66279	+	66681
66681	+	67236
67236	+	67464
67464	+	68217
68781	+	69273
69327	+	70146
70338	+	70605
70662	+	70917
70917	+	71931
71931	+	72942
73245	+	73566
73749	+	75213
75300	+	75609
76410	+	78690
78690	+	80403
80466	+	80697
80697	+	81066
81306	+	81624
81654	+	81861
82059	+	82302
82752	+	82986
83511	+	83763
84657	+	84984
85218	+	86913
87111	+	87429
87429	+	88692
88758	+	89028
89028	+	90639
90639	+	91410
91431	+	91809
93198	+	93483
94311	+	94527
95073	+	95298
95529	+	95886
95928	+	96180
96615	+	96996
96996	+	97740
97740	+	98070
98070	+	98343
98676	+	98925
98925	+	99606
99777	+	100047
100047	+	101937
101952	+	102231
102693	+	102972
103485	+	103773
104973	+	106245
106473	+	106707
106788	+	107094
107631	+	108189
108189	+	108789
108825	+	109239
109239	+	109497
109497	+	109971
109974	+	110418
110499	+	111012
111012	+	111648
111648	+	113100
113430	+	113727
113760	+	114162
115350	+	115599
115692	+	115899
116247	+	116451
116865	+	117165
117165	+	117744
117744	+	118062
118320	+	118686
119160	+	119538
119538	+	119778
119778	+	120990
120990	+	121911
121920	+	122541
122766	+	123162
123258	+	123678
123843	+	125385
125385	+	125706
125706	+	126141
126480	+	126684
127455	+	127830
127830	+	129732
129732	+	130032
130389	+	130590
130653	+	130956
131352	+	131712
131892	+	132435
132495	+	132933
133098	+	133365
133365	+	134679
134679	+	134886
135333	+	135540
137076	+	137292
137577	+	137793
138555	+	138921
139170	+	139689
139782	+	140031
140214	+	140487
140487	+	140736
141114	+	141651
142116	+	142395
143148	+	143466
143976	+	144414
144564	+	145671
145671	+	146199
146199	+	147270
147270	+	147501
147627	+	148143
148143	+	148542
148542	+	148761
149130	+	149343
149544	+	149778
150150	+	150381
150492	+	150726
150765	+	150993
151110	+	151494
151602	+	152610
152643	+	153171
153696	+	154347
154347	+	154593
154845	+	155391
155391	+	156036
156093	+	156324
156324	+	156564
156675	+	156891
157089	+	157383
157383	+	157644
157908	+	158157
158253	+	158487
158487	+	159108
160116	+	160458
160650	+	161112
161301	+	162393
162393	+	163032
163443	+	163677
164817	+	165390
165429	+	165645
165645	+	165999
167148	+	167925
167925	+	168552
168657	+	169179
169179	+	170523
171081	+	171483
171537	+	172914
173025	+	173241
174807	+	175272
176310	+	176631
177510	+	177810
177978	+	178878
178878	+	179106
179274	+	180117
180117	+	180798
181473	+	181710
181836	+	182286
182379	+	182610
182610	+	183003
183018	+	183309
183522	+	183753
184323	+	184716
185013	+	185316
185715	+	186021
186021	+	186780
186780	+	188010
188010	+	189819
189819	+	190269
190269	+	191481
191496	+	191724
191733	+	192201
192246	+	192597
192597	+	193863
193992	+	194241
194964	+	195333
195333	+	196137
196137	+	196599
196599	+	196836
197205	+	197460
197460	+	197667
197667	+	197931
199218	+	199485
200391	+	200676
200676	+	200949
200949	+	201351
201510	+	201918
201918	+	202119
202161	+	202485
202575	+	202854
203169	+	203421
203559	+	203784
203784	+	204132
204132	+	204498
204606	+	205170
205170	+	206160
206160	+	208173
209082	+	209370
209370	+	210639
210639	+	210930
210930	+	211239
211515	+	212418
212628	+	212883
212883	+	213162
213234	+	213546
213546	+	214002
214002	+	214203
214470	+	214731
216090	+	216459
216459	+	216972
216993	+	217242
217278	+	217764
217764	+	218133
218196	+	218922
219762	+	220047
220047	+	220323
220323	+	220683
220857	+	221529
221529	+	222279
222291	+	222606
222606	+	223131
223782	+	224379
224937	+	227523
227544	+	228690
228705	+	228945
229485	+	229692
229692	+	230157
230262	+	230589
230886	+	231168
