Frame 1 
6636	+	7599
17949	+	19014
37020	+	37563
84366	+	85269
93144	+	94389
94992	+	95496
100245	+	101259
101433	+	102609
122289	+	122874
139686	+	140811
149256	+	150069
178092	+	178701
182133	+	182772
197214	+	198501
207840	+	210276
281286	+	281955
283071	+	284136
290043	+	290907
300819	+	301329
362169	+	362820
371319	+	371862
371985	+	372912
382086	+	382977
403329	+	404067
405276	+	405888
447924	+	448734
471180	+	471681
479550	+	480339
482733	+	483684
484761	+	486123
495813	+	496755
518043	+	518628
520122	+	521625
533763	+	534600
549660	+	550227
553515	+	554184
558042	+	558618
629451	+	630048
682647	+	683451
730407	+	731253
740943	+	741633
741747	+	742707
755259	+	756252
770934	+	772074
775767	+	776541
781596	+	782727
789744	+	791712
819648	+	820983
844647	+	845451
846651	+	847602
853077	+	854103
854298	+	855216
856779	+	857589
885381	+	886926
888759	+	889917
890808	+	892302
894174	+	895776
898800	+	901077
912198	+	913773
916413	+	916989
927000	+	927840
957504	+	958881
959103	+	960324
963666	+	964176
1012173	+	1012962
1013727	+	1014576
1025028	+	1025553
1044441	+	1045224
1045575	+	1047147
1072962	+	1073967
1106157	+	1107066
1117773	+	1119189
1119201	+	1121133
1136304	+	1137096
1142085	+	1142652
1144398	+	1145247
1148085	+	1148787
1153596	+	1154262
1155327	+	1157397
1162650	+	1163382
1164084	+	1164855
1165077	+	1165590
1178571	+	1180152
1211637	+	1212483
1212759	+	1213524
1218744	+	1220778
1225020	+	1225641
1226103	+	1227504
1227666	+	1229544
1233204	+	1234695
1243680	+	1245069
1247226	+	1248243
1251039	+	1251906
1256283	+	1256871
1262847	+	1263966
1270071	+	1270917
1275363	+	1276104
1284510	+	1286022
1295832	+	1298409
1303602	+	1304145
1310526	+	1312311
1312482	+	1314678
1315980	+	1316955
1319937	+	1320633
1327452	+	1328178
1340439	+	1342464
1345011	+	1345704
1352994	+	1355907
1356048	+	1356954
1358862	+	1363008
1381788	+	1382310
1386522	+	1387392
1389642	+	1391256
1391268	+	1392204
1400532	+	1401648
1408386	+	1409049
1409658	+	1410945
1411581	+	1412535
1424928	+	1425765
1432023	+	1433808
1433808	+	1435566
1436673	+	1438041
1440108	+	1440846
1448652	+	1449342
1452072	+	1452813
1459845	+	1460715
1461651	+	1462446
1466499	+	1470201
1472304	+	1472988
1473480	+	1474518
1490880	+	1492209
1496607	+	1497234
1507152	+	1507854
1509933	+	1511325
1534782	+	1536471
1539213	+	1540098
1540485	+	1541154
1542825	+	1543365
1547964	+	1548612
1557408	+	1560462
1566417	+	1567524
1572801	+	1573590
1585734	+	1586511
