Frame 1 
117	+	246
285	+	396
675	+	810
810	+	954
1053	+	1206
1368	+	1521
2265	+	2379
3153	+	3270
3525	+	3633
4323	+	4446
5634	+	5736
5952	+	6087
6453	+	6591
6636	+	7599
7971	+	8130
8334	+	8511
8649	+	8772
8952	+	9120
9120	+	9264
9378	+	9573
9765	+	9888
10044	+	10323
10323	+	10464
10491	+	10611
11046	+	11247
11247	+	11370
11439	+	11550
11550	+	11682
12261	+	12372
12465	+	12582
12876	+	13035
13569	+	13704
13746	+	14022
14175	+	14316
14493	+	14691
14838	+	14952
15063	+	15189
16647	+	16752
17019	+	17229
17229	+	17349
17397	+	17529
17649	+	17760
17949	+	19014
21315	+	21423
21846	+	21951
22806	+	22914
23229	+	23385
24267	+	24507
24900	+	25011
26391	+	26499
26637	+	26757
26853	+	27003
27159	+	27273
27279	+	27396
27729	+	27891
30066	+	30171
30360	+	30519
30525	+	30768
30969	+	31113
31440	+	31593
31641	+	31863
31911	+	32043
32244	+	32346
32712	+	33099
33240	+	33402
33552	+	33783
33861	+	33972
33972	+	34248
34473	+	34611
35106	+	35214
36330	+	36516
36762	+	36864
37020	+	37563
37794	+	38085
38361	+	38580
38580	+	38703
38724	+	38832
38832	+	38943
38943	+	39063
39222	+	39390
39390	+	39519
39519	+	39675
39894	+	40038
40641	+	40851
41778	+	41892
42036	+	42327
42711	+	42813
42858	+	43071
43215	+	43356
43599	+	43731
44265	+	44382
44535	+	44661
45351	+	45495
45573	+	45843
46974	+	47082
48246	+	48384
48402	+	48504
48552	+	48897
49149	+	49266
49350	+	49461
49620	+	49866
49923	+	50037
50073	+	50256
50256	+	50406
50565	+	50694
50733	+	51228
51405	+	51546
51546	+	51657
51696	+	51918
52116	+	52449
52524	+	52803
53214	+	53442
53442	+	53835
53910	+	54126
54786	+	54897
55149	+	55263
55302	+	55413
56733	+	56844
57132	+	57384
58029	+	58266
58266	+	58512
59547	+	59697
59856	+	59970
60096	+	60216
62274	+	62388
62457	+	62676
63426	+	63534
63771	+	63957
64914	+	65019
65304	+	65475
