Frame 1 
288	+	2796
12159	+	14076
15429	+	16554
30792	+	34035
67371	+	68643
85482	+	87351
89955	+	91032
93141	+	94650
96984	+	98400
100758	+	102237
125661	+	127584
127863	+	129333
137007	+	138630
145047	+	146307
169248	+	171060
172791	+	174777
176421	+	177861
183774	+	184953
194793	+	196050
199242	+	201693
210987	+	213153
213651	+	214962
257829	+	259104
262032	+	263313
285921	+	287334
344763	+	345828
351795	+	353076
353076	+	354561
354582	+	356487
358047	+	359349
368052	+	369726
417282	+	418635
421941	+	423783
424452	+	425532
428901	+	429927
456873	+	458151
468264	+	470094
472332	+	473703
499557	+	500880
522687	+	526992
540006	+	541317
541317	+	542484
554049	+	555447
561627	+	562770
598749	+	600165
610797	+	614868
621687	+	622890
622890	+	624510
636471	+	638148
644826	+	646227
668973	+	670677
674229	+	675672
700752	+	702720
730932	+	732483
752643	+	754503
755526	+	758337
759810	+	761010
762786	+	764790
778800	+	779958
793365	+	794442
807159	+	808365
813783	+	814863
829749	+	832050
850428	+	851595
852756	+	854385
872148	+	873492
891738	+	892953
917154	+	919122
942696	+	943848
987441	+	990063
1021179	+	1023354
1028922	+	1030086
1034499	+	1036113
1037394	+	1038744
1056069	+	1058631
1076133	+	1077642
1080093	+	1081476
1103244	+	1104786
1113762	+	1114869
1133256	+	1134381
1138188	+	1139886
1151106	+	1152144
1152696	+	1153776
1163064	+	1164399
1172325	+	1173636
1174287	+	1175574
1199091	+	1200657
1232859	+	1234791
1245273	+	1246776
1265388	+	1266948
1277580	+	1279398
1285146	+	1286196
1305147	+	1307070
1316250	+	1318935
1345974	+	1347243
1364508	+	1365942
1406880	+	1407909
1409436	+	1412838
1436640	+	1437927
1455555	+	1457877
1463460	+	1467390
1492074	+	1493226
1495983	+	1497429
1508310	+	1510365
1581846	+	1583451
1585452	+	1586499
1601733	+	1602945
1631724	+	1632762
1633275	+	1634472
1647012	+	1648335
1655565	+	1656711
1671567	+	1673124
1683912	+	1684998
1688646	+	1690905
1690905	+	1691964
1694484	+	1696035
1708386	+	1709520
1723152	+	1724325
1728888	+	1730499
1752825	+	1754049
1770042	+	1771245
1795611	+	1797891
1817826	+	1819002
1832436	+	1833639
1857378	+	1858617
1864905	+	1866396
1902387	+	1903425
1930929	+	1932117
1935165	+	1936176
1970619	+	1971879
2020458	+	2021469
2034993	+	2042157
2061456	+	2064801
2064897	+	2066454
2072802	+	2074326
2082495	+	2083575
2089962	+	2091030
2137548	+	2139132
2143968	+	2145369
2155704	+	2157135
2171145	+	2172165
2187402	+	2189451
2197842	+	2199207
2254734	+	2255925
2257113	+	2258592
2258673	+	2259696
2328126	+	2329155
2344881	+	2346405
2358915	+	2360901
