Frame 1 
111	+	252
288	+	2796
3030	+	3132
3156	+	3303
3339	+	3456
3504	+	3609
3651	+	3855
4137	+	4323
4413	+	4728
4995	+	5139
5205	+	5349
5487	+	5943
5943	+	6090
6090	+	6375
6525	+	6633
6825	+	6930
7002	+	7191
7191	+	7770
7785	+	7986
8757	+	8961
9741	+	10296
10296	+	10518
10734	+	11028
11028	+	11208
11433	+	11544
11571	+	11829
11925	+	12039
12159	+	14076
14613	+	14784
15123	+	15258
15429	+	16554
16554	+	16668
16668	+	16770
17022	+	17139
17517	+	17679
17730	+	17832
17883	+	18015
18018	+	18297
18297	+	18399
18561	+	18678
18678	+	19617
19845	+	19962
20265	+	20472
20472	+	20619
20685	+	21060
21060	+	21168
21168	+	21396
21666	+	21777
21804	+	21930
22002	+	22104
22104	+	22236
23082	+	23223
23292	+	23451
23451	+	23577
23577	+	23760
24396	+	24552
24858	+	24960
25194	+	25698
25701	+	25830
26319	+	26481
26571	+	26733
26805	+	27006
27066	+	27240
27567	+	27783
27957	+	28098
28455	+	28578
28671	+	28809
28809	+	28929
28929	+	29094
29655	+	29781
30282	+	30540
30792	+	34035
34164	+	34692
34788	+	34938
35181	+	35901
36225	+	36978
36978	+	37314
37314	+	37623
37695	+	37797
37926	+	38034
38094	+	38274
38355	+	38466
38481	+	38673
38892	+	38994
38994	+	39138
39138	+	39516
39516	+	40020
40020	+	40371
40413	+	40572
40572	+	40857
40857	+	41469
41562	+	41694
41694	+	41874
42312	+	43170
43374	+	43554
43620	+	43848
43938	+	44088
44196	+	44400
44655	+	44766
44913	+	45060
45081	+	45201
45357	+	45747
45801	+	45909
45948	+	46089
46194	+	46359
46443	+	46572
46818	+	46926
47190	+	47295
47364	+	47481
47481	+	47583
48396	+	48618
49218	+	49335
49365	+	49503
49788	+	49914
49932	+	50058
50322	+	50463
50463	+	50730
50793	+	51057
51057	+	51543
51642	+	51825
51930	+	52044
52167	+	52362
52563	+	52695
52737	+	52857
52890	+	53016
53286	+	53388
53409	+	53571
53586	+	53961
53961	+	54567
54567	+	54846
54846	+	54963
54981	+	55101
55110	+	55353
55443	+	55653
56148	+	56298
56331	+	56499
56598	+	56751
56751	+	56883
56949	+	57189
57282	+	58176
58242	+	58401
58401	+	59121
59739	+	59874
59874	+	60147
60147	+	60267
60300	+	60852
60858	+	61296
61296	+	61497
61575	+	61944
61944	+	62577
62721	+	63168
63168	+	63285
63285	+	63525
63930	+	64152
64281	+	64521
64656	+	64788
64887	+	65061
65136	+	65244
65634	+	66105
66138	+	66372
66552	+	66729
66786	+	67122
67122	+	67371
67371	+	68643
68946	+	69063
69189	+	69330
69357	+	69654
69654	+	69831
69831	+	69981
69981	+	70152
70206	+	70308
70320	+	71262
71337	+	71592
71652	+	71763
71763	+	71874
71964	+	72096
72138	+	72246
72246	+	72378
72720	+	72867
72993	+	73227
73359	+	73845
73914	+	74073
74073	+	74184
74184	+	74307
74307	+	74865
74865	+	74973
74973	+	75219
75279	+	75474
75474	+	75618
75735	+	75921
76086	+	76209
76242	+	76401
76401	+	76524
76674	+	76845
76845	+	77166
77484	+	77745
77916	+	78018
78045	+	78261
78348	+	78456
78654	+	78786
79158	+	79320
79437	+	79890
79890	+	80082
80139	+	80550
80559	+	80676
80706	+	80826
80979	+	81177
81351	+	81642
81651	+	81843
81843	+	82068
82068	+	82470
82470	+	82713
82713	+	82887
82887	+	83310
83310	+	83472
83700	+	83826
83859	+	83973
84138	+	84288
84291	+	84528
85482	+	87351
88155	+	88266
88686	+	88824
88851	+	88962
89328	+	89484
89652	+	89829
89955	+	91032
91056	+	91173
91281	+	91383
91413	+	91536
91674	+	91839
91932	+	92061
92154	+	92268
92355	+	92460
92694	+	92820
92856	+	93093
93141	+	94650
94776	+	94881
95166	+	95298
95412	+	95577
95667	+	95811
96048	+	96174
96186	+	96342
96366	+	96495
96495	+	96768
96768	+	96933
96984	+	98400
99243	+	99351
99576	+	99813
99813	+	99930
100569	+	100683
100758	+	102237
102888	+	102999
102999	+	103170
103566	+	103716
103914	+	104121
104391	+	104505
104796	+	104952
104952	+	105153
105549	+	105654
105756	+	105894
106785	+	106923
106923	+	107079
107079	+	107226
107226	+	107355
107493	+	107649
107739	+	107874
108120	+	108282
108294	+	108405
108465	+	108606
108732	+	108921
109206	+	109446
109563	+	109683
109776	+	110058
110145	+	110292
110292	+	110406
110406	+	110550
110550	+	110730
111420	+	111546
111555	+	111840
111840	+	111972
111972	+	112077
112191	+	112293
112326	+	112449
112641	+	112743
112743	+	112899
112941	+	113061
113106	+	113244
113529	+	113649
113970	+	114210
114210	+	114312
114345	+	114672
114675	+	114792
114792	+	115149
115350	+	115527
115530	+	115746
115764	+	115905
115905	+	116082
116151	+	116259
116319	+	116493
116844	+	116988
116988	+	117240
117483	+	117792
117948	+	118074
118089	+	118278
118659	+	118803
119238	+	120132
120231	+	120465
120465	+	120714
120792	+	121026
121026	+	121236
121236	+	121452
121518	+	121626
121686	+	121794
122049	+	122853
122868	+	123003
123237	+	123369
123381	+	123507
123507	+	123633
124074	+	124191
124437	+	124686
124686	+	125031
125331	+	125442
125661	+	127584
127863	+	129333
129333	+	129480
129480	+	129633
129807	+	129912
129999	+	130101
130245	+	130365
130383	+	130557
130671	+	130848
130905	+	131040
131484	+	131631
131655	+	131787
131787	+	131934
133191	+	133308
133986	+	134115
134127	+	134235
134751	+	134874
134874	+	135198
135198	+	135423
135423	+	135609
135738	+	135873
135873	+	136101
136248	+	136431
136431	+	136593
136593	+	136767
137007	+	138630
138729	+	138894
138978	+	139251
139251	+	140154
140172	+	140775
140775	+	141024
141024	+	141144
141903	+	142050
142140	+	142374
142482	+	142686
143076	+	143199
143322	+	143436
143457	+	143601
143625	+	143829
143829	+	143970
143976	+	144204
144204	+	144366
144546	+	145014
145047	+	146307
146307	+	146853
146886	+	147867
147927	+	148116
148119	+	148263
148263	+	148380
148398	+	148623
148785	+	149091
149190	+	149577
149883	+	150015
150075	+	150237
150843	+	151023
151407	+	151545
151731	+	152064
152259	+	152391
152901	+	153033
153033	+	153138
154368	+	154506
154563	+	154668
155115	+	155220
155235	+	155394
155457	+	155625
155721	+	155892
155913	+	156018
156018	+	156138
156657	+	156786
157248	+	157359
157518	+	157626
157674	+	157788
157788	+	158019
158049	+	158364
158364	+	158907
158907	+	159087
159438	+	159540
