Frame 1 
288	+	2796
7191	+	7770
9741	+	10296
12159	+	14076
15429	+	16554
18678	+	19617
25194	+	25698
30792	+	34035
34164	+	34692
35181	+	35901
36225	+	36978
39516	+	40020
40857	+	41469
42312	+	43170
53961	+	54567
57282	+	58176
58401	+	59121
60300	+	60852
61944	+	62577
67371	+	68643
70320	+	71262
74307	+	74865
85482	+	87351
89955	+	91032
93141	+	94650
96984	+	98400
100758	+	102237
119238	+	120132
122049	+	122853
125661	+	127584
127863	+	129333
137007	+	138630
139251	+	140154
140172	+	140775
145047	+	146307
146307	+	146853
146886	+	147867
158364	+	158907
169248	+	171060
172791	+	174777
176421	+	177861
183774	+	184953
192156	+	193041
194793	+	196050
199242	+	201693
203316	+	203889
203889	+	204681
210987	+	213153
213651	+	214962
230487	+	231303
236010	+	236871
237390	+	238131
242382	+	242922
244701	+	245454
249630	+	250242
250695	+	251331
257829	+	259104
262032	+	263313
264318	+	264843
275835	+	276456
282807	+	283743
285921	+	287334
289785	+	290598
291870	+	292788
299280	+	299823
305775	+	306294
314889	+	315801
316092	+	317010
323484	+	324222
328377	+	328980
344763	+	345828
351795	+	353076
353076	+	354561
354582	+	356487
358047	+	359349
360657	+	361353
368052	+	369726
370596	+	371556
371556	+	372375
386403	+	387249
405789	+	406380
406875	+	407556
416547	+	417282
417282	+	418635
421941	+	423783
424452	+	425532
428901	+	429927
433998	+	434568
435081	+	436062
446424	+	447018
452988	+	453594
456873	+	458151
468264	+	470094
472332	+	473703
473979	+	474522
484338	+	485007
485199	+	485859
497496	+	498468
499557	+	500880
515991	+	516813
519159	+	519870
522687	+	526992
532443	+	533277
540006	+	541317
541317	+	542484
554049	+	555447
561627	+	562770
565365	+	565983
585399	+	585972
590805	+	591384
598749	+	600165
608598	+	609192
610797	+	614868
621687	+	622890
622890	+	624510
625305	+	626127
636471	+	638148
644826	+	646227
650685	+	651372
668973	+	670677
670677	+	671472
671820	+	672330
674229	+	675672
690420	+	691371
697581	+	698439
700752	+	702720
720885	+	721497
722916	+	723822
724182	+	724701
730932	+	732483
739623	+	740400
741012	+	742005
742749	+	743556
744288	+	744930
752643	+	754503
754503	+	755235
755526	+	758337
759810	+	761010
762786	+	764790
775872	+	776418
776418	+	777219
778800	+	779958
783864	+	784452
793365	+	794442
794442	+	795147
803505	+	804042
804975	+	805482
807159	+	808365
813783	+	814863
814863	+	815397
819861	+	820407
823338	+	823908
829749	+	832050
832077	+	833040
840810	+	841500
850428	+	851595
852756	+	854385
863385	+	864363
868695	+	869631
869700	+	870375
872148	+	873492
883731	+	884250
885741	+	886266
887970	+	888735
888771	+	889698
889716	+	890262
891738	+	892953
892953	+	893916
899061	+	899793
917154	+	919122
934191	+	934812
940239	+	940860
942696	+	943848
958002	+	958713
967677	+	968427
968580	+	969474
970314	+	971151
972378	+	973155
980463	+	981126
982971	+	983769
987441	+	990063
991359	+	991932
999702	+	1000260
1002726	+	1003323
1017930	+	1018596
1021179	+	1023354
1025757	+	1026381
1028922	+	1030086
1034499	+	1036113
1037394	+	1038744
1056069	+	1058631
1059459	+	1060017
1076133	+	1077642
1080093	+	1081476
1094052	+	1094571
1094856	+	1095834
1095873	+	1096626
1101405	+	1101912
1103244	+	1104786
1113762	+	1114869
1123773	+	1124739
1130799	+	1131567
1131720	+	1132521
1133256	+	1134381
1137021	+	1137996
1138188	+	1139886
1151106	+	1152144
1152696	+	1153776
1159641	+	1160289
1162086	+	1162695
1163064	+	1164399
1172325	+	1173636
1174287	+	1175574
1187565	+	1188465
1199091	+	1200657
1210527	+	1211082
1216686	+	1217463
1232859	+	1234791
1238526	+	1239072
1239072	+	1239906
1241184	+	1241760
1245273	+	1246776
1249122	+	1249935
1254252	+	1255008
1265388	+	1266948
1270818	+	1271778
1277073	+	1277580
1277580	+	1279398
1285146	+	1286196
1304475	+	1305147
1305147	+	1307070
1307214	+	1308156
1316250	+	1318935
1322268	+	1323087
1342326	+	1342896
1345974	+	1347243
1348434	+	1349175
1360575	+	1361235
1364508	+	1365942
1398873	+	1399587
1401534	+	1402404
1402404	+	1403157
1406880	+	1407909
1409436	+	1412838
1419108	+	1419615
1420353	+	1420914
1435572	+	1436337
1436640	+	1437927
1440807	+	1441320
1455555	+	1457877
1463460	+	1467390
1481838	+	1482582
1492074	+	1493226
1495170	+	1495983
1495983	+	1497429
1508310	+	1510365
1517418	+	1517928
1531704	+	1532418
1540740	+	1541241
1581846	+	1583451
1585452	+	1586499
1587750	+	1588530
1595202	+	1596111
1601733	+	1602945
1605180	+	1605717
1608756	+	1609464
1616172	+	1616892
1631724	+	1632762
1633275	+	1634472
1644750	+	1645371
1647012	+	1648335
1653681	+	1654545
1655565	+	1656711
1671567	+	1673124
1683912	+	1684998
1687494	+	1688112
1688646	+	1690905
1690905	+	1691964
1691964	+	1692588
1692588	+	1693287
1694484	+	1696035
1696077	+	1696746
1707759	+	1708386
1708386	+	1709520
1716153	+	1717014
1723152	+	1724325
1726461	+	1727007
1728888	+	1730499
1742052	+	1742799
1752825	+	1754049
1755534	+	1756419
1756446	+	1757208
1762140	+	1763103
1769127	+	1770042
1770042	+	1771245
1788123	+	1789062
1795611	+	1797891
1805181	+	1806165
1808106	+	1808625
1814178	+	1814997
1817256	+	1817826
1817826	+	1819002
1832436	+	1833639
1839681	+	1840224
1842177	+	1843116
1845552	+	1846497
1857378	+	1858617
1864905	+	1866396
1881921	+	1882491
1887360	+	1888017
1902387	+	1903425
1907160	+	1907859
1913874	+	1914492
1915167	+	1915740
1916853	+	1917846
1925973	+	1926615
1927842	+	1928616
1930929	+	1932117
1932558	+	1933161
1933818	+	1934424
1935165	+	1936176
1946469	+	1947291
1949184	+	1949709
1953048	+	1953630
1970619	+	1971879
1986558	+	1987065
1996833	+	1997541
2000568	+	2001069
2004945	+	2005578
2009835	+	2010375
2010519	+	2011446
2014941	+	2015523
2020458	+	2021469
2025540	+	2026173
2033742	+	2034591
2034993	+	2042157
2060616	+	2061354
2061456	+	2064801
2064897	+	2066454
2072802	+	2074326
2082495	+	2083575
2085204	+	2085969
2089962	+	2091030
2114961	+	2115813
2117304	+	2118129
2124273	+	2124933
2124933	+	2125521
2137548	+	2139132
2143968	+	2145369
2154294	+	2155104
2155704	+	2157135
2171145	+	2172165
2175984	+	2176845
2186529	+	2187402
2187402	+	2189451
2197842	+	2199207
2221095	+	2221818
2221938	+	2222832
2230635	+	2231184
2234757	+	2235627
2241627	+	2242578
2246184	+	2246895
2254734	+	2255925
2256075	+	2256903
2257113	+	2258592
2258673	+	2259696
2277609	+	2278173
2281296	+	2282028
2306994	+	2307708
2314929	+	2315640
2328126	+	2329155
2329155	+	2330139
2344881	+	2346405
2358915	+	2360901
2366691	+	2367864
2369061	+	2369592
2372457	+	2373405
2388573	+	2389092
2389677	+	2391048
2392425	+	2392938
2398419	+	2399658
2422446	+	2423100
2423910	+	2424654
2432577	+	2434650
2452167	+	2453526
2468724	+	2470065
2491206	+	2491998
2491998	+	2492868
2515953	+	2516772
2522295	+	2523105
2526705	+	2527224
2533425	+	2534172
2536635	+	2537550
2537550	+	2538978
2540508	+	2541438
2543199	+	2544102
2544102	+	2545005
2549703	+	2550264
2550264	+	2550765
2550960	+	2551743
2552853	+	2553420
2560344	+	2561376
2562729	+	2563707
2569800	+	2571522
2583930	+	2584569
2586381	+	2587302
2588895	+	2590341
2590995	+	2592588
2594787	+	2595555
2595981	+	2598003
2598003	+	2598873
2600055	+	2601648
2602467	+	2603175
2604135	+	2605074
2605269	+	2606325
2609034	+	2610747
2613873	+	2614401
2614404	+	2614956
2618292	+	2619693
2643861	+	2644395
2644653	+	2645616
2649489	+	2650806
2653086	+	2654484
2655285	+	2656128
2656128	+	2657340
2657349	+	2657859
2661027	+	2661600
2664273	+	2664813
2664843	+	2665443
2668284	+	2669595
2669889	+	2671116
2679891	+	2681448
2682675	+	2683698
2694501	+	2696133
2702124	+	2702757
2715588	+	2716467
2725965	+	2726484
2729727	+	2730261
2730528	+	2731098
2731956	+	2732844
2744589	+	2745264
2752563	+	2753577
2753751	+	2754495
2754495	+	2755215
2757369	+	2759112
2759907	+	2760468
2775348	+	2776812
2779734	+	2780427
2788629	+	2790108
2794848	+	2795391
2795493	+	2796690
2799243	+	2799762
2804343	+	2806188
2806860	+	2807721
2810451	+	2811441
2813112	+	2813910
2815389	+	2815911
2816553	+	2818005
2825067	+	2826504
2830608	+	2831205
2835087	+	2835963
2837340	+	2838354
2846376	+	2847591
2849160	+	2850555
2850564	+	2851215
2859798	+	2860338
2872932	+	2874084
2879904	+	2880459
2885949	+	2887464
2899137	+	2901903
2904915	+	2905440
2929290	+	2929983
2933256	+	2934663
2946924	+	2947446
2960679	+	2961720
2969001	+	2969574
2973369	+	2973876
2976180	+	2977560
2980767	+	2981322
2994045	+	2995503
3004620	+	3005409
3009726	+	3011175
3015327	+	3016905
3017148	+	3017703
3043725	+	3044736
3047067	+	3048072
3048852	+	3050370
3055488	+	3056730
3059673	+	3060378
3066792	+	3067830
3074433	+	3075144
3077460	+	3078006
3082842	+	3083349
3087018	+	3088155
3093609	+	3094350
3114258	+	3115284
3137622	+	3138312
3140691	+	3141540
3143643	+	3144876
3145458	+	3145986
3148344	+	3149280
3157836	+	3158526
3162156	+	3163686
3163722	+	3164505
3169494	+	3170055
3171486	+	3173955
3173955	+	3174720
3179397	+	3180159
3195183	+	3196941
3205503	+	3206538
3206538	+	3209814
3212940	+	3215328
3226329	+	3226905
3231861	+	3232524
3238353	+	3239109
3239811	+	3240690
3244554	+	3245358
3245358	+	3245991
3248781	+	3249705
3249705	+	3250230
3264183	+	3265482
3266349	+	3266913
3269418	+	3269934
3270603	+	3271557
3271557	+	3272313
3274011	+	3276618
3288729	+	3289743
3291474	+	3292014
3292014	+	3292794
3298173	+	3299946
3300492	+	3301143
3301143	+	3302628
3303909	+	3304593
3308469	+	3309180
3310311	+	3311994
3318354	+	3318945
3318945	+	3319968
3322428	+	3323166
3328104	+	3328698
3329982	+	3331437
3333678	+	3334371
3335802	+	3336579
3341781	+	3342390
3364041	+	3364716
3372411	+	3373395
3374811	+	3376203
3377991	+	3378888
3380526	+	3381321
3383967	+	3387078
3387960	+	3389007
3402612	+	3403140
3409992	+	3410562
3410562	+	3411066
3415821	+	3416514
3416574	+	3417144
3418107	+	3418830
3420564	+	3421221
3424473	+	3425334
3428718	+	3429954
3433941	+	3434484
3440871	+	3442491
3442965	+	3443496
3446799	+	3447450
3452112	+	3453165
3461349	+	3462690
3462909	+	3465495
3470163	+	3471231
3472104	+	3472893
3472899	+	3473724
3477018	+	3477675
3480030	+	3480540
3484251	+	3485112
3485694	+	3486612
3496131	+	3498279
3510042	+	3512403
3512832	+	3513720
3515289	+	3515874
3517545	+	3518454
3518481	+	3518982
3522753	+	3525465
3526062	+	3527193
3544743	+	3545340
3551523	+	3552717
3565230	+	3565920
3574011	+	3574665
3576114	+	3578325
3578877	+	3579558
3579558	+	3580188
3584901	+	3585861
3587379	+	3588258
3588780	+	3593103
3597171	+	3597783
3598806	+	3599535
3607311	+	3608817
3614952	+	3615903
3626661	+	3627243
3627951	+	3628569
3639237	+	3640917
3647520	+	3648063
3657594	+	3658116
3663381	+	3663882
3667227	+	3668904
3691536	+	3692076
3700431	+	3701049
3714348	+	3715383
3720216	+	3720891
3721710	+	3722433
3732972	+	3733509
3737958	+	3738831
3745752	+	3747222
3751455	+	3752667
3755247	+	3755775
3756696	+	3758454
3758454	+	3759747
3759747	+	3760710
3765612	+	3766569
3766569	+	3767625
3767625	+	3768588
3768594	+	3769857
3780147	+	3781467
3784257	+	3785601
3790458	+	3791142
3796818	+	3798942
3799023	+	3799530
3800562	+	3801987
3802074	+	3803817
3809871	+	3810822
3824376	+	3824916
3831894	+	3832827
3863262	+	3864441
3866991	+	3867528
3867885	+	3868404
3879231	+	3880056
3882051	+	3882723
3885546	+	3886056
3887595	+	3888237
3925125	+	3926979
3937989	+	3939327
3944100	+	3945240
3945240	+	3946140
3947913	+	3949179
3951597	+	3952347
3960090	+	3960654
3967155	+	3967941
3969411	+	3971796
3976455	+	3977382
3977481	+	3979344
3979383	+	3980028
3980805	+	3981843
3988962	+	3990411
3994377	+	3995163
4004046	+	4004757
4015065	+	4015695
4022913	+	4023507
4045380	+	4046286
4046286	+	4047105
4053465	+	4054197
4054500	+	4055406
4055790	+	4056621
4056948	+	4057731
4058652	+	4059708
4069368	+	4070223
4071447	+	4072005
4073295	+	4074324
4078095	+	4079022
4079106	+	4080165
4086657	+	4087161
4092216	+	4093425
4101420	+	4103916
4104261	+	4105155
4107669	+	4108662
4109403	+	4110192
4112415	+	4112973
4115568	+	4117941
4127580	+	4128438
4128486	+	4129872
4135170	+	4137132
4149294	+	4149849
4151514	+	4152054
4166310	+	4167120
4173447	+	4174884
4177353	+	4178964
